TransactionID,TransactionDT,TransactionAmt,ProductCD,card_id,device_id,card_type,card_bank,P_emaildomain,addr_match,DeviceType,isFraud
114091,4456946.309354189,967.23,W,4513,6203,credit,Axis,outlook.com,1,mobile,0
114092,4457249.179667114,40.08,W,4671,14445,credit,HDFC,gmail.com,0,desktop,0
114093,4457285.71459546,32.73,C,3209,12521,credit,Axis,gmail.com,1,mobile,0
114094,4457525.196419626,4.76,C,4069,11715,debit,Axis,outlook.com,1,desktop,0
114095,4457661.066442399,26.87,H,1426,10793,credit,SBI,outlook.com,1,mobile,0
114096,4458998.371854914,9.06,S,1023,14502,credit,ICICI,gmail.com,1,mobile,0
114097,4459144.665142238,83.07,W,6360,11741,credit,Other,gmail.com,1,unknown,0
114098,4459792.467719477,8.43,C,6093,5914,credit,Axis,outlook.com,0,mobile,0
114099,4460544.486246818,20.16,C,6221,10548,debit,ICICI,outlook.com,1,desktop,0
114100,4460555.836957141,63.44,C,2304,5546,debit,HDFC,yahoo.com,1,mobile,0
114101,4460692.687975522,199.41,W,4496,13873,debit,ICICI,hotmail.com,1,mobile,0
114102,4460842.455537019,121.54,W,3676,15683,credit,SBI,gmail.com,1,desktop,0
114103,4460862.144157991,5.68,W,7688,11670,debit,SBI,hotmail.com,1,desktop,0
114104,4460937.532376787,254.14,W,4947,6079,debit,SBI,gmail.com,0,desktop,0
114105,4461033.031337299,18.58,W,5394,11885,credit,Kotak,gmail.com,1,mobile,0
114106,4461096.660055264,18.76,C,6136,14863,credit,SBI,gmail.com,1,mobile,0
114107,4461340.436760988,11.34,S,4078,16231,debit,Kotak,outlook.com,1,unknown,0
114108,4461379.465746281,30.54,C,8098,9835,debit,ICICI,anonymous.com,1,unknown,0
114109,4461733.441021364,42.89,W,1547,16620,debit,HDFC,gmail.com,1,desktop,0
114110,4461777.690181743,46.84,H,7120,7031,debit,HDFC,gmail.com,1,mobile,0
114111,4462376.048203014,139.77,H,6522,15262,credit,Other,gmail.com,1,desktop,0
114112,4462600.260198646,17.75,C,3318,5326,credit,HDFC,gmail.com,1,desktop,0
114113,4463935.007716699,14.17,C,3117,6173,credit,Other,gmail.com,1,mobile,0
114114,4464584.926037721,706.09,W,8352,16811,credit,ICICI,gmail.com,1,mobile,0
114115,4464617.67774899,29.5,W,3275,8238,credit,ICICI,gmail.com,1,mobile,0
114116,4464832.9437424205,143.97,H,8236,12259,credit,Other,yahoo.com,1,unknown,0
114117,4465125.673148899,149.21,W,7380,13139,credit,Axis,yahoo.com,1,desktop,0
114118,4465192.5203489885,95.19,W,1196,17325,credit,ICICI,gmail.com,0,mobile,0
114119,4465450.074713281,19.43,S,2537,10931,credit,Axis,gmail.com,1,desktop,0
114120,4465852.69037863,307.66,W,2130,7467,debit,SBI,gmail.com,1,mobile,0
114121,4466092.686826785,38.58,C,8313,15646,credit,ICICI,yahoo.com,1,desktop,0
114122,4466184.850832099,7.86,H,4231,5253,credit,SBI,yahoo.com,1,desktop,0
114123,4466399.85823296,37.99,S,6358,7950,credit,ICICI,yahoo.com,1,desktop,0
114124,4466667.606612781,17.19,S,1368,6556,credit,Axis,gmail.com,1,unknown,0
114125,4468142.784015387,989.69,W,8293,12339,debit,Other,hotmail.com,1,mobile,0
114126,4468216.09837075,78.55,C,4228,7893,debit,HDFC,gmail.com,1,mobile,0
114127,4468422.7868694,25.17,H,1816,6158,credit,SBI,outlook.com,0,unknown,0
114128,4468728.043194097,58.08,W,2491,5580,debit,Other,anonymous.com,1,tablet,0
114129,4468745.520782399,13.49,H,4538,10988,debit,SBI,yahoo.com,1,mobile,0
114130,4469034.829867276,28.76,W,8027,6170,debit,ICICI,hotmail.com,1,mobile,0
114131,4469342.451251181,139.21,W,1719,13792,debit,Other,gmail.com,1,tablet,0
114132,4469352.961358297,154.2,H,3762,13075,credit,Other,gmail.com,1,tablet,0
114133,4469746.106895106,181.73,W,4387,17296,debit,HDFC,yahoo.com,1,tablet,0
114134,4469805.457275916,152.94,W,5734,12731,credit,HDFC,outlook.com,1,desktop,0
114135,4470226.239330781,13.0,H,1795,13874,debit,SBI,outlook.com,1,desktop,0
114136,4470411.920360818,180.66,W,3389,6294,debit,Other,temp-mail.org,1,desktop,0
114137,4470457.669441535,28.61,S,3202,5611,credit,SBI,gmail.com,1,mobile,0
114138,4470794.266248458,24.49,W,8120,6214,debit,HDFC,yahoo.com,1,mobile,0
114139,4470968.388840273,90.46,H,4207,8477,debit,Other,hotmail.com,1,unknown,0
114140,4471082.425283028,122.16,W,3503,10103,debit,HDFC,gmail.com,1,mobile,0
114141,4471302.034032147,28.46,W,6782,14788,credit,Axis,anonymous.com,1,mobile,0
114142,4471415.903722422,2.78,W,7175,8261,credit,HDFC,temp-mail.org,1,desktop,0
114143,4472103.959716291,56.34,H,6099,12941,debit,ICICI,yahoo.com,1,mobile,0
114144,4472601.672628959,31.99,W,6134,8596,credit,Axis,yahoo.com,1,desktop,0
114145,4472703.595634875,14.23,C,2882,12863,credit,HDFC,temp-mail.org,1,mobile,0
114146,4472722.701688965,265.87,C,3175,7547,debit,ICICI,gmail.com,1,mobile,0
114147,4473023.221251199,989.23,W,2402,16725,debit,HDFC,anonymous.com,0,mobile,1
114149,4473799.6981231505,635.82,W,7567,13143,debit,HDFC,hotmail.com,1,mobile,0
114150,4474023.800344152,303.16,W,1095,14581,debit,HDFC,yahoo.com,1,desktop,0
114151,4474842.297136873,149.82,H,8480,7464,debit,HDFC,yahoo.com,1,unknown,0
114152,4474973.385628649,50.97,W,1814,10504,credit,ICICI,gmail.com,1,mobile,0
114153,4475239.104901723,28.83,H,3660,13029,credit,Other,gmail.com,1,tablet,0
114154,4476279.63785801,222.08,W,2141,14418,debit,Axis,yahoo.com,1,unknown,0
114155,4476290.815292659,358.69,W,3569,7573,debit,Axis,anonymous.com,0,mobile,1
114156,4476901.571748624,14.61,S,7071,7980,debit,Axis,yahoo.com,1,desktop,0
114157,4476903.815972514,18.78,C,4188,8620,credit,SBI,gmail.com,1,mobile,0
114158,4477139.4065831695,885.38,W,4419,13692,credit,ICICI,hotmail.com,0,mobile,0
114159,4477388.723802301,421.02,W,8347,11114,debit,SBI,anonymous.com,1,tablet,0
114160,4478352.122210882,10.33,C,5319,6549,credit,SBI,gmail.com,0,mobile,0
114161,4479150.717602968,82.27,C,6343,16375,debit,SBI,yahoo.com,1,mobile,0
114162,4479361.47005325,44.3,W,3295,9425,credit,SBI,hotmail.com,1,mobile,0
114163,4479411.174906298,22.76,H,8421,8223,debit,ICICI,outlook.com,1,desktop,0
114164,4479509.426330718,12.69,W,8486,10476,credit,SBI,protonmail.com,1,unknown,0
114165,4479778.818009798,41.97,H,5018,10153,debit,Kotak,yahoo.com,1,mobile,0
114166,4479797.079515634,207.68,C,1974,6652,debit,ICICI,yahoo.com,1,desktop,0
114167,4479821.910649839,28.56,H,2861,11985,credit,HDFC,protonmail.com,1,mobile,0
114168,4480475.511678322,187.34,H,1648,15157,debit,ICICI,gmail.com,1,desktop,0
114169,4480621.760449871,307.44,W,1741,6997,credit,HDFC,yahoo.com,1,unknown,0
114170,4480695.52117505,45.5,W,8005,16734,debit,Other,gmail.com,1,mobile,0
114171,4480822.866480472,24.6,C,2576,17063,debit,SBI,yahoo.com,1,mobile,0
114172,4481252.627623703,7.78,S,3599,12099,credit,HDFC,hotmail.com,1,desktop,0
114173,4481793.423757621,126.19,W,5879,16902,credit,Other,outlook.com,1,desktop,0
114174,4482009.8722151965,77.72,H,2787,7763,debit,SBI,gmail.com,1,mobile,0
114175,4482201.0814033225,110.9,H,4096,13535,credit,ICICI,yahoo.com,1,mobile,0
114176,4482247.949809498,136.04,W,1137,5033,credit,ICICI,gmail.com,0,desktop,0
114177,4482250.003665523,159.25,W,8069,7094,credit,Other,yahoo.com,1,desktop,0
114178,4482260.711682224,288.78,W,3056,14052,credit,ICICI,yahoo.com,1,mobile,0
114179,4482442.791136106,27.14,C,2831,6295,debit,HDFC,gmail.com,1,mobile,0
114180,4483127.22191179,244.23,W,1568,6457,debit,SBI,gmail.com,1,tablet,0
114181,4483424.269314633,53.2,W,7445,16656,credit,ICICI,hotmail.com,1,desktop,0
114182,4483968.388198653,51.77,W,5726,7411,debit,Axis,yahoo.com,1,desktop,0
114183,4484205.708880428,97.73,W,6894,5945,debit,Axis,yahoo.com,1,tablet,0
114184,4484305.950755178,45.26,C,5266,13883,credit,SBI,hotmail.com,0,unknown,0
114185,4484463.344135964,161.64,H,1883,11530,credit,Other,yahoo.com,1,mobile,0
114186,4484506.339687243,40.15,W,5607,12625,debit,HDFC,gmail.com,1,desktop,0
114187,4485620.022842861,72.92,W,2919,12847,credit,ICICI,gmail.com,1,mobile,0
114188,4486270.5925803175,6.39,S,5015,8584,credit,ICICI,yahoo.com,1,desktop,0
114189,4486495.153097321,36.83,W,7512,6286,debit,Axis,protonmail.com,1,mobile,0
114190,4486608.105118585,96.07,C,5470,9318,credit,HDFC,protonmail.com,0,desktop,0
114191,4487489.059369964,27.12,W,2895,16148,credit,HDFC,yahoo.com,1,mobile,0
114192,4487830.665514894,145.09,W,1203,5505,credit,HDFC,yahoo.com,1,mobile,0
114193,4489911.31243845,113.43,H,5152,5823,debit,Other,hotmail.com,1,mobile,0
114194,4489966.997026891,662.12,W,1656,15005,credit,Axis,gmail.com,1,unknown,0
114195,4490075.749511898,67.92,C,2048,5527,debit,SBI,yahoo.com,1,mobile,0
114196,4490466.242738362,118.4,W,4462,8349,debit,Other,protonmail.com,1,mobile,0
114197,4490664.282319028,10.92,C,4126,13308,debit,SBI,protonmail.com,1,desktop,0
114198,4490969.431737864,43.11,S,7290,13941,credit,HDFC,hotmail.com,1,desktop,0
114199,4491489.416537727,34.83,C,4024,11144,debit,ICICI,gmail.com,1,desktop,0
114200,4491499.48081536,17.92,S,4615,13193,debit,ICICI,gmail.com,1,tablet,0
114201,4492039.043116563,282.72,W,8254,12898,debit,Other,gmail.com,1,desktop,0
114202,4492227.603420265,46.17,H,8148,10579,credit,ICICI,protonmail.com,1,mobile,0
114203,4492326.128481771,127.25,W,4743,9165,debit,Axis,yahoo.com,1,tablet,0
114204,4493199.120758932,100.37,C,3969,17481,credit,Axis,anonymous.com,1,mobile,0
114205,4493800.945961875,18.71,C,1071,12204,credit,Other,gmail.com,1,desktop,0
114206,4494493.707984715,202.42,W,6653,12184,credit,Axis,gmail.com,1,mobile,0
114207,4494550.007028688,15.04,W,1749,16920,credit,SBI,yahoo.com,1,desktop,0
114208,4494787.793354959,86.61,W,1952,5005,debit,Axis,gmail.com,1,mobile,0
114209,4494899.334292327,43.74,C,7279,14600,credit,ICICI,gmail.com,1,tablet,0
114210,4495503.82309365,102.17,W,6165,6235,credit,Kotak,outlook.com,1,desktop,0
114211,4495514.965099128,4.91,S,5612,11929,credit,Other,hotmail.com,1,mobile,0
114212,4496126.466704809,162.65,W,6131,8720,credit,Other,gmail.com,1,mobile,0
114213,4496795.940292346,144.01,W,5122,13735,credit,Kotak,outlook.com,0,desktop,0
114214,4497205.4955905,265.85,W,5179,6168,credit,Kotak,protonmail.com,1,desktop,0
114215,4498315.147959056,115.65,W,7026,16766,credit,SBI,hotmail.com,1,mobile,0
114216,4499682.886981763,16.78,C,3595,17336,debit,HDFC,gmail.com,1,desktop,0
114217,4500775.2990791155,17.91,C,6171,9236,debit,HDFC,gmail.com,1,desktop,0
114218,4501410.034938688,278.19,W,6761,8584,credit,ICICI,yahoo.com,1,unknown,0
114219,4501506.129316573,8.26,W,1073,8621,debit,ICICI,hotmail.com,1,desktop,0
114220,4501883.399581226,44.61,W,5585,5037,credit,SBI,gmail.com,1,unknown,0
114221,4501897.260362786,269.59,W,4526,7595,credit,ICICI,gmail.com,0,mobile,0
114222,4502186.723741336,40.55,C,4319,13802,debit,HDFC,yahoo.com,1,desktop,0
114223,4502525.136105048,23.92,C,3059,7841,credit,HDFC,gmail.com,1,tablet,0
114224,4503471.731080279,180.76,W,4638,13495,credit,Other,anonymous.com,1,desktop,0
114225,4504568.618078088,46.96,C,2359,16104,debit,Kotak,gmail.com,0,mobile,0
114226,4504787.728785038,97.88,H,2277,13359,debit,Kotak,gmail.com,1,mobile,0
114227,4505062.432276469,14.51,W,3718,10831,debit,HDFC,hotmail.com,1,desktop,0
114228,4505385.990929588,410.29,H,5698,14398,debit,Other,hotmail.com,1,desktop,0
114229,4505495.277329965,66.88,W,7815,7451,credit,SBI,yahoo.com,1,desktop,0
114230,4505548.9001155635,10.42,C,2001,6276,credit,Other,gmail.com,1,mobile,0
114231,4506034.166908805,7.58,W,5927,17198,debit,Kotak,yahoo.com,0,mobile,0
114232,4506443.0477652745,32.64,C,2127,7523,credit,Kotak,gmail.com,1,mobile,0
114233,4506680.429115061,20.19,H,1602,8420,debit,Axis,gmail.com,0,desktop,0
114234,4507346.713451275,36.06,C,7458,12668,debit,Kotak,yahoo.com,1,mobile,0
114235,4507430.69320874,24.83,S,5888,13152,debit,Other,yahoo.com,1,mobile,0
114236,4507484.421685079,26.17,C,2895,6113,debit,SBI,gmail.com,1,mobile,0
114237,4507625.257330933,80.21,C,5163,17231,debit,Other,gmail.com,1,mobile,0
114238,4507651.472012583,135.54,W,2524,17381,debit,ICICI,gmail.com,1,mobile,0
114239,4508516.485517425,25.36,H,6291,5883,credit,HDFC,yahoo.com,1,desktop,0
114240,4508535.025447666,44.51,H,2706,10561,credit,Other,gmail.com,0,mobile,0
114242,4509704.877351766,12.34,W,2932,6435,credit,ICICI,gmail.com,1,mobile,0
114243,4510004.361127816,33.95,H,2760,10644,credit,ICICI,hotmail.com,1,desktop,0
114244,4511003.836530396,21.43,H,5292,14960,credit,ICICI,yahoo.com,1,mobile,0
114245,4511129.997914491,127.62,W,6829,16184,debit,HDFC,yahoo.com,1,mobile,0
114246,4511301.080742769,58.25,H,8340,15900,credit,ICICI,gmail.com,1,desktop,0
114247,4511575.570951017,8.63,S,1664,11716,credit,Axis,hotmail.com,1,desktop,0
114248,4511587.630047674,22.62,C,4736,8540,credit,HDFC,outlook.com,1,mobile,0
114249,4511890.179972444,130.53,H,7665,8466,credit,HDFC,gmail.com,1,mobile,0
114250,4511981.475161853,15.36,C,7333,5602,credit,Kotak,gmail.com,1,mobile,0
114251,4512199.653669036,29.22,C,5107,15252,credit,Axis,yahoo.com,1,desktop,0
114252,4512611.358334157,25.0,C,1962,5935,debit,Other,outlook.com,1,unknown,0
114253,4512964.39048029,12.23,C,2052,13121,credit,ICICI,hotmail.com,1,mobile,0
114254,4513102.418127968,21.85,C,1988,16357,credit,SBI,hotmail.com,1,mobile,0
114255,4513235.034504824,11.74,C,7698,9546,credit,Axis,outlook.com,1,mobile,0
114256,4513360.679612343,25.57,H,1087,6583,debit,ICICI,anonymous.com,1,mobile,0
114257,4513639.029480176,16.15,H,5951,5645,credit,HDFC,gmail.com,0,desktop,0
114258,4513661.538540203,88.17,W,1472,6354,debit,ICICI,outlook.com,1,mobile,0
114259,4513831.785552962,44.74,H,5206,11436,debit,SBI,outlook.com,1,desktop,0
114260,4514022.812139263,27.71,C,7000,12974,credit,Kotak,gmail.com,0,desktop,0
114261,4514043.437387491,510.99,W,3468,12404,debit,HDFC,protonmail.com,1,mobile,0
114262,4514686.517456676,120.26,W,7212,17196,credit,Kotak,temp-mail.org,0,mobile,0
114263,4514848.80119045,25.87,C,7262,10542,debit,SBI,outlook.com,1,desktop,0
114264,4515001.53697507,6.7,W,5874,13057,debit,Other,hotmail.com,1,mobile,0
114265,4515485.01396554,16.05,S,4495,5645,credit,Axis,outlook.com,1,desktop,0
114266,4515615.420329015,120.74,C,1246,5657,credit,Axis,gmail.com,1,desktop,0
114267,4516239.368558376,23.04,C,3878,10056,debit,Other,gmail.com,1,mobile,0
114268,4516269.465336805,28.64,C,3069,14425,debit,SBI,anonymous.com,1,desktop,0
114269,4516414.20082343,307.05,H,7131,6546,credit,Other,temp-mail.org,0,tablet,1
114270,4516428.826648263,8.61,H,5494,12401,debit,Axis,outlook.com,1,mobile,0
114271,4516743.371311824,109.82,H,4976,7244,credit,ICICI,yahoo.com,1,mobile,0
114272,4516750.156667443,201.74,W,2521,11167,credit,Other,gmail.com,0,desktop,0
114273,4516988.112220406,27.93,C,1325,8137,debit,Axis,yahoo.com,1,desktop,0
114274,4517051.492098212,46.79,C,6311,12919,credit,Kotak,outlook.com,0,mobile,0
114275,4517228.47517018,24.58,H,1601,5802,debit,ICICI,yahoo.com,1,mobile,0
114276,4517298.905545531,384.46,W,5741,6249,debit,Other,yahoo.com,1,tablet,0
114277,4517588.292724633,21.02,W,5447,13553,debit,HDFC,yahoo.com,1,tablet,0
114278,4517908.674808861,39.6,W,1810,15753,debit,HDFC,gmail.com,1,desktop,0
114279,4518226.65288235,18.81,W,1403,16507,credit,ICICI,yahoo.com,1,tablet,0
114280,4518240.926746929,14.29,H,7780,15891,credit,Axis,gmail.com,0,tablet,0
114281,4518421.087142651,97.4,W,6986,14198,debit,SBI,gmail.com,0,mobile,0
114282,4518735.864378332,21.24,C,6546,11065,debit,Other,gmail.com,0,unknown,0
114283,4518762.456198414,8.83,H,7845,15018,debit,ICICI,outlook.com,0,mobile,0
114284,4518770.265424643,42.66,C,7466,17124,debit,ICICI,gmail.com,1,mobile,0
114285,4518784.484669046,50.62,W,5689,11916,credit,Axis,gmail.com,1,tablet,0
114286,4519302.034570677,2.2,S,3274,7410,credit,Kotak,gmail.com,1,desktop,0
114287,4519364.127212438,14.84,C,3227,17403,credit,ICICI,gmail.com,1,mobile,0
114288,4519622.075459387,391.39,W,4017,17448,debit,SBI,yahoo.com,1,desktop,0
114289,4519722.111835809,507.61,W,6597,15421,credit,SBI,yahoo.com,1,desktop,0
114290,4519790.607025079,8.57,S,8133,9710,credit,HDFC,gmail.com,1,desktop,0
114291,4520200.0635267105,6.99,S,2438,13163,debit,Axis,gmail.com,1,tablet,0
114292,4520267.414404323,84.89,H,6046,9626,debit,Axis,yahoo.com,1,mobile,0
114293,4520791.140410381,22.01,C,3883,9376,credit,Other,temp-mail.org,1,desktop,0
114294,4521621.941148263,7.99,W,4384,6642,credit,HDFC,anonymous.com,1,tablet,0
114295,4521759.269575306,33.39,W,1663,13894,debit,ICICI,gmail.com,1,tablet,0
114296,4521920.6432858,83.66,W,2984,16682,credit,HDFC,gmail.com,1,desktop,0
114297,4522520.0115548335,169.6,W,1153,10668,credit,SBI,gmail.com,1,desktop,0
114298,4522820.470514719,25.34,C,4888,12136,debit,Axis,gmail.com,1,mobile,0
114299,4523043.408424562,83.33,W,1732,16818,credit,Kotak,protonmail.com,1,desktop,0
114300,4523350.155284829,22.46,W,1805,10506,debit,Axis,temp-mail.org,1,mobile,0
114301,4523385.223562003,51.26,H,4107,10810,debit,HDFC,gmail.com,1,desktop,0
114302,4523686.706751557,17.0,H,5217,15798,debit,SBI,hotmail.com,0,desktop,0
114303,4523751.480550437,55.66,W,1181,6081,credit,SBI,hotmail.com,1,mobile,0
114304,4523984.276956487,153.84,C,6545,14449,debit,SBI,gmail.com,1,mobile,0
114305,4524597.95124371,568.65,W,4679,7007,debit,HDFC,outlook.com,1,mobile,0
114306,4524606.7052881345,12.57,S,5068,5130,debit,Kotak,temp-mail.org,1,desktop,0
114307,4524919.981817488,124.83,W,4175,11476,debit,HDFC,yahoo.com,1,tablet,0
114308,4525004.072743147,43.3,W,4153,11398,credit,Axis,hotmail.com,1,desktop,0
114309,4525023.074789792,85.47,W,7679,7071,credit,SBI,hotmail.com,1,desktop,0
114310,4525683.986532308,9.33,C,2703,15853,credit,ICICI,gmail.com,1,unknown,0
114311,4525838.465905769,163.83,W,1337,15205,debit,HDFC,protonmail.com,1,desktop,0
114312,4526202.672147706,186.9,H,7246,7198,debit,Kotak,gmail.com,1,mobile,0
114313,4526623.004107719,137.29,W,4335,10941,debit,ICICI,gmail.com,1,unknown,0
114314,4526885.915316961,58.62,W,5326,17186,debit,Axis,protonmail.com,1,mobile,0
114315,4527163.769746984,64.69,W,6301,13894,debit,Other,gmail.com,1,unknown,0
114316,4527559.380503124,255.84,W,7770,13314,credit,HDFC,gmail.com,1,mobile,0
114317,4527577.898668688,12.41,S,5874,9263,credit,Kotak,gmail.com,0,desktop,0
114318,4527734.191743272,273.78,W,8018,11469,credit,ICICI,yahoo.com,1,tablet,0
114319,4527946.433352129,12.78,S,4298,10361,debit,Kotak,protonmail.com,1,mobile,0
114321,4528464.87827899,39.1,W,4571,15821,credit,Other,hotmail.com,1,desktop,0
114322,4528963.629352993,79.08,W,4020,13561,credit,SBI,anonymous.com,0,desktop,0
114323,4529208.1041647745,29.36,W,5958,9368,credit,Axis,hotmail.com,1,mobile,0
114324,4529220.527799097,25.18,C,3937,16242,credit,ICICI,gmail.com,1,mobile,0
114325,4529724.092262167,33.4,C,5023,15932,debit,ICICI,gmail.com,1,mobile,0
114326,4529750.176098921,28.12,W,6630,14663,debit,Kotak,gmail.com,1,desktop,0
114328,4530095.17705503,13.14,S,4996,7300,credit,ICICI,yahoo.com,1,desktop,0
114329,4530513.464065764,49.85,H,2833,11862,debit,Axis,gmail.com,1,mobile,0
114330,4530677.936219914,256.64,W,5098,8891,credit,SBI,gmail.com,1,desktop,0
114331,4530905.855538334,101.25,H,2499,16088,debit,Kotak,gmail.com,1,mobile,0
114332,4531546.508189262,32.7,H,4401,9120,debit,SBI,gmail.com,0,desktop,0
114333,4532216.579970906,24.98,C,4937,8627,debit,SBI,gmail.com,1,mobile,0
114334,4532822.386247418,24.57,W,6440,6501,debit,ICICI,gmail.com,1,mobile,0
114335,4533061.352234688,29.31,H,1907,5490,debit,Axis,gmail.com,1,mobile,0
114336,4533296.717134566,80.85,W,6667,13743,debit,SBI,yahoo.com,1,tablet,0
114337,4534331.35953087,1271.52,W,6303,7559,debit,Other,yahoo.com,1,desktop,0
114338,4535205.923405208,686.96,W,3227,9816,credit,SBI,gmail.com,1,desktop,0
114339,4535637.126643678,134.55,W,7007,16204,credit,HDFC,gmail.com,1,desktop,0
114340,4536014.185239726,34.01,H,5220,13058,credit,Axis,gmail.com,1,mobile,0
114341,4536076.360527034,4.75,C,6791,13235,credit,Other,yahoo.com,0,unknown,0
114342,4536152.358475538,25.68,W,6559,14647,credit,Axis,gmail.com,1,desktop,0
114343,4536372.180311705,17.98,H,7528,8512,debit,SBI,anonymous.com,0,mobile,0
114344,4536995.244964464,88.03,W,3044,7345,credit,Other,hotmail.com,0,mobile,0
114345,4537084.902649054,80.13,W,8279,14193,debit,SBI,outlook.com,1,mobile,0
114346,4537440.571565331,77.08,C,3693,8746,credit,Kotak,outlook.com,1,desktop,0
114347,4537741.667151903,5.02,S,3010,6162,debit,SBI,gmail.com,1,desktop,0
114348,4537760.426196393,37.19,W,4918,7331,credit,HDFC,yahoo.com,1,desktop,0
114349,4538072.912099492,27.26,H,3249,8243,credit,SBI,hotmail.com,1,desktop,0
114350,4538268.434139482,37.28,C,1663,10651,credit,HDFC,yahoo.com,1,mobile,0
114351,4538300.518279266,17.34,H,1327,6151,debit,ICICI,gmail.com,1,desktop,0
114352,4538473.913070074,40.35,W,1848,8457,debit,Other,protonmail.com,1,mobile,0
114353,4538624.415564905,18.41,S,7551,7664,credit,Other,gmail.com,1,mobile,0
114354,4538881.815785902,70.52,W,5684,14760,credit,ICICI,gmail.com,1,mobile,0
114355,4539000.298239131,108.76,H,1264,9771,credit,SBI,gmail.com,1,mobile,0
114356,4540439.587705701,11.74,C,2466,16657,debit,Axis,gmail.com,1,tablet,0
114357,4540623.857740896,19.63,W,1253,15171,debit,ICICI,gmail.com,0,desktop,0
114358,4541500.836239379,148.7,W,2093,14900,credit,HDFC,temp-mail.org,1,mobile,0
114359,4541561.260097817,57.76,W,5060,10202,debit,HDFC,gmail.com,1,tablet,0
114360,4542223.51831218,329.42,W,6654,9921,credit,Kotak,outlook.com,1,desktop,0
114361,4542352.024914616,44.71,W,4413,12576,debit,ICICI,gmail.com,1,desktop,0
114362,4542689.553099079,10.86,S,2236,16132,debit,Kotak,yahoo.com,1,desktop,0
114363,4542785.1423089625,527.77,W,2808,15586,credit,SBI,yahoo.com,1,unknown,0
114364,4542894.148691875,227.59,W,1609,13738,credit,Axis,gmail.com,1,unknown,0
114365,4542949.161978147,85.19,W,3009,15945,credit,HDFC,yahoo.com,1,desktop,0
114366,4542968.95618519,48.07,H,3033,8001,credit,HDFC,gmail.com,1,tablet,0
114367,4543379.90911408,8.63,C,4194,10000,credit,ICICI,gmail.com,1,desktop,0
114368,4543845.1650101645,73.42,W,7680,13408,debit,Other,gmail.com,1,tablet,0
114369,4544176.33549615,40.94,H,8023,9652,credit,ICICI,hotmail.com,1,desktop,0
114370,4544510.173861568,12.17,W,1549,15076,debit,ICICI,yahoo.com,1,desktop,0
114371,4544524.631851673,22.59,H,2218,11933,debit,Kotak,yahoo.com,1,mobile,0
114372,4544545.360175782,67.84,W,3317,5246,credit,Other,protonmail.com,1,desktop,0
114373,4545577.105462065,12.35,C,2513,13699,debit,SBI,yahoo.com,1,mobile,0
114374,4545754.868948716,95.94,H,5873,9237,debit,Kotak,temp-mail.org,1,tablet,0
114375,4545775.650159915,186.87,W,8233,11767,debit,HDFC,hotmail.com,0,mobile,0
114376,4546230.874715059,16.64,C,5294,14450,debit,SBI,gmail.com,0,desktop,0
114377,4546808.239833782,21.55,C,3189,9655,credit,Kotak,outlook.com,1,mobile,0
114378,4547056.445734568,49.1,H,2264,14458,credit,Axis,yahoo.com,0,desktop,0
114379,4547064.70133321,25.64,C,6328,10810,debit,SBI,hotmail.com,0,mobile,0
114380,4547208.3267222615,37.46,H,4197,11796,debit,Kotak,yahoo.com,0,unknown,0
114382,4547439.033105254,9.96,S,1354,15114,credit,Axis,hotmail.com,1,unknown,0
114383,4547753.639732411,4.18,C,3864,6262,debit,HDFC,gmail.com,1,desktop,0
114384,4547987.274482191,18.12,C,7124,8251,credit,ICICI,hotmail.com,1,mobile,0
114385,4548563.908684049,26.89,C,5029,10411,debit,SBI,yahoo.com,1,desktop,0
114386,4548650.037944045,16.37,S,3223,14897,credit,Kotak,gmail.com,1,mobile,0
114387,4548656.697016912,29.83,H,5482,16679,debit,Kotak,yahoo.com,1,desktop,0
114388,4549432.484952019,48.53,H,4118,9579,credit,HDFC,hotmail.com,1,desktop,0
114389,4549826.78503614,16.43,W,7715,16690,debit,SBI,protonmail.com,1,unknown,0
114390,4550417.047136243,81.18,W,3840,6507,debit,Kotak,gmail.com,0,mobile,0
114391,4550704.33836511,23.08,H,4718,11882,debit,Axis,protonmail.com,1,desktop,0
114392,4551440.889933496,344.89,W,2868,11148,credit,Axis,temp-mail.org,1,tablet,0
114393,4551705.712252998,33.74,W,5728,13658,debit,Other,yahoo.com,1,desktop,0
114394,4551854.44195714,1404.92,W,1166,14150,credit,SBI,hotmail.com,1,mobile,0
114395,4551969.524131319,259.28,W,4626,13423,debit,HDFC,yahoo.com,0,mobile,0
114396,4552067.69898598,7.77,S,7701,14980,credit,Other,hotmail.com,1,tablet,0
114397,4552192.000982001,19.76,H,8384,11527,debit,SBI,outlook.com,1,desktop,0
114398,4552288.920982895,3.46,W,6418,5585,debit,ICICI,hotmail.com,0,desktop,0
114399,4553129.906172726,142.93,W,5892,11135,debit,SBI,outlook.com,1,mobile,0
114400,4553264.245558506,26.25,C,2126,10659,debit,HDFC,outlook.com,1,desktop,0
114401,4553282.25539292,17.81,H,1085,7400,credit,Other,outlook.com,1,mobile,0
114402,4553540.7982042795,21.02,C,4777,11062,credit,ICICI,gmail.com,1,mobile,0
114403,4553831.670728156,35.69,H,4797,7990,credit,ICICI,hotmail.com,1,desktop,0
114404,4554884.611560497,6.21,S,6986,5098,credit,Axis,gmail.com,1,mobile,0
